date,region,disease,cases,temperature,humidity,rainfall,year,month
2022-03-02,Dehradun,Dengue,30,15.2,54.4,1.3,2022,3
2022-03-03,Dehradun,Dengue,27,17.0,64.0,0.6,2022,3
2022-03-04,Dehradun,Dengue,28,13.3,53.5,6.3,2022,3
2022-03-05,Dehradun,Dengue,27,19.9,57.3,1.3,2022,3
2022-03-06,Dehradun,Dengue,28,18.6,59.7,8.4,2022,3
2022-03-07,Dehradun,Dengue,24,21.7,54.5,1.8,2022,3
2022-03-08,Dehradun,Dengue,39,21.7,61.4,5.4,2022,3
2022-03-09,Dehradun,Dengue,20,18.4,66.8,11.2,2022,3
2022-03-10,Dehradun,Dengue,28,15.6,54.4,5.8,2022,3
2022-03-11,Dehradun,Dengue,34,19.2,49.3,11.6,2022,3
2022-03-12,Dehradun,Dengue,29,17.6,59.8,5.4,2022,3
2022-03-13,Dehradun,Dengue,34,18.2,59.5,1.1,2022,3
2022-03-14,Dehradun,Dengue,29,13.6,62.0,1.4,2022,3
2022-03-15,Dehradun,Dengue,34,15.1,61.4,4.2,2022,3
2022-03-16,Dehradun,Dengue,21,18.5,60.5,10.8,2022,3
2022-03-17,Dehradun,Dengue,27,13.2,56.2,10.2,2022,3
2022-03-18,Dehradun,Dengue,34,15.2,58.1,0.9,2022,3
2022-03-19,Dehradun,Dengue,30,18.2,56.1,5.6,2022,3
2022-03-20,Dehradun,Dengue,28,16.3,62.2,2.9,2022,3
2022-03-21,Dehradun,Dengue,37,16.0,66.7,1.8,2022,3
2022-03-22,Dehradun,Dengue,28,19.9,64.5,1.9,2022,3
2022-03-23,Dehradun,Dengue,33,17.2,63.0,1.8,2022,3
2022-03-24,Dehradun,Dengue,20,23.4,63.1,1.8,2022,3
2022-03-25,Dehradun,Dengue,32,15.8,71.0,5.7,2022,3
2022-03-26,Dehradun,Dengue,35,11.1,60.4,4.3,2022,3
2022-03-27,Dehradun,Dengue,21,15.1,68.9,1.8,2022,3
2022-03-28,Dehradun,Dengue,29,13.7,61.6,1.8,2022,3
2022-03-29,Dehradun,Dengue,23,18.0,36.5,3.0,2022,3
2022-03-30,Dehradun,Dengue,28,15.7,52.7,1.7,2022,3
2022-03-31,Dehradun,Dengue,36,18.1,62.9,6.2,2022,3
2022-04-01,Dehradun,Dengue,27,20.8,72.6,2.5,2022,4
2022-04-02,Dehradun,Dengue,31,19.2,68.2,7.5,2022,4
2022-04-03,Dehradun,Dengue,26,19.6,63.8,4.1,2022,4
2022-04-04,Dehradun,Dengue,33,21.1,63.3,4.8,2022,4
2022-04-05,Dehradun,Dengue,25,17.9,54.4,13.0,2022,4
2022-04-06,Dehradun,Dengue,37,15.8,63.8,4.4,2022,4
2022-04-07,Dehradun,Dengue,28,18.3,55.1,2.9,2022,4
2022-04-08,Dehradun,Dengue,21,20.1,64.4,0.1,2022,4
2022-04-09,Dehradun,Dengue,37,18.1,75.9,2.2,2022,4
2022-04-10,Dehradun,Dengue,26,18.9,72.2,1.1,2022,4
2022-04-11,Dehradun,Dengue,28,17.0,67.5,3.4,2022,4
2022-04-12,Dehradun,Dengue,35,20.1,55.4,0.8,2022,4
2022-04-13,Dehradun,Dengue,20,23.9,53.6,12.2,2022,4
2022-04-14,Dehradun,Dengue,32,20.4,47.4,4.4,2022,4
2022-04-15,Dehradun,Dengue,34,16.0,53.8,0.3,2022,4
2022-04-16,Dehradun,Dengue,34,14.1,66.3,0.6,2022,4
2022-04-17,Dehradun,Dengue,33,13.0,54.8,6.4,2022,4
2022-04-18,Dehradun,Dengue,24,15.9,74.6,6.9,2022,4
2022-04-19,Dehradun,Dengue,26,19.1,62.8,2.5,2022,4
2022-04-20,Dehradun,Dengue,27,22.7,65.9,0.1,2022,4
2022-04-21,Dehradun,Dengue,30,14.5,67.3,1.8,2022,4
2022-04-22,Dehradun,Dengue,32,13.7,56.4,0.1,2022,4
2022-04-23,Dehradun,Dengue,29,13.5,54.4,7.7,2022,4
2022-04-24,Dehradun,Dengue,34,17.2,47.6,5.1,2022,4
2022-04-25,Dehradun,Dengue,29,15.3,63.8,3.0,2022,4
2022-04-26,Dehradun,Dengue,27,11.1,47.4,23.9,2022,4
2022-04-27,Dehradun,Dengue,29,20.6,70.6,2.2,2022,4
2022-04-28,Dehradun,Dengue,36,15.8,57.3,1.3,2022,4
2022-04-29,Dehradun,Dengue,38,17.6,58.1,1.7,2022,4
2022-04-30,Dehradun,Dengue,30,15.3,51.5,7.3,2022,4
2022-05-01,Dehradun,Dengue,48,18.4,65.2,0.7,2022,5
2022-05-02,Dehradun,Dengue,39,19.8,58.3,2.0,2022,5
2022-05-03,Dehradun,Dengue,42,21.8,62.5,0.8,2022,5
2022-05-04,Dehradun,Dengue,54,24.7,70.9,6.3,2022,5
2022-05-05,Dehradun,Dengue,46,28.6,35.0,6.5,2022,5
2022-05-06,Dehradun,Dengue,36,20.9,70.5,6.3,2022,5
2022-05-07,Dehradun,Dengue,38,17.9,55.0,14.8,2022,5
2022-05-08,Dehradun,Dengue,38,18.2,47.4,0.2,2022,5
2022-05-09,Dehradun,Dengue,43,19.1,66.4,5.6,2022,5
2022-05-10,Dehradun,Dengue,49,18.8,57.7,4.5,2022,5
2022-05-11,Dehradun,Dengue,46,19.5,61.1,3.2,2022,5
2022-05-12,Dehradun,Dengue,53,17.3,64.4,8.7,2022,5
2022-05-13,Dehradun,Dengue,45,19.1,74.9,3.3,2022,5
2022-05-14,Dehradun,Dengue,41,19.7,56.4,0.3,2022,5
2022-05-15,Dehradun,Dengue,44,21.9,52.1,4.7,2022,5
2022-05-16,Dehradun,Dengue,41,17.3,50.7,2.4,2022,5
2022-05-17,Dehradun,Dengue,44,19.9,53.8,7.3,2022,5
2022-05-18,Dehradun,Dengue,40,19.7,66.2,13.1,2022,5
2022-05-19,Dehradun,Dengue,51,18.1,54.2,5.5,2022,5
2022-05-20,Dehradun,Dengue,49,16.1,61.2,0.1,2022,5
2022-05-21,Dehradun,Dengue,52,19.2,52.8,8.5,2022,5
2022-05-22,Dehradun,Dengue,42,20.2,66.2,0.6,2022,5
2022-05-23,Dehradun,Dengue,49,19.6,66.7,9.1,2022,5
2022-05-24,Dehradun,Dengue,43,15.7,63.0,18.8,2022,5
2022-05-25,Dehradun,Dengue,44,22.3,58.6,1.2,2022,5
2022-05-26,Dehradun,Dengue,36,25.0,57.1,5.7,2022,5
2022-05-27,Dehradun,Dengue,44,16.7,68.0,3.3,2022,5
2022-05-28,Dehradun,Dengue,48,23.9,75.8,2.9,2022,5
2022-05-29,Dehradun,Dengue,47,16.9,57.5,4.5,2022,5
2022-05-30,Dehradun,Dengue,43,19.1,55.9,0.3,2022,5
2022-05-31,Dehradun,Dengue,36,17.3,59.6,2.0,2022,5
2022-06-01,Dehradun,Dengue,64,22.9,64.7,10.2,2022,6
2022-06-02,Dehradun,Dengue,64,27.4,65.5,6.7,2022,6
2022-06-03,Dehradun,Dengue,54,17.5,54.1,2.2,2022,6
2022-06-04,Dehradun,Dengue,62,24.8,53.1,9.2,2022,6
2022-06-05,Dehradun,Dengue,55,20.7,52.6,0.9,2022,6
2022-06-06,Dehradun,Dengue,53,25.5,61.3,2.3,2022,6
2022-06-07,Dehradun,Dengue,63,23.3,59.0,6.4,2022,6
2022-06-08,Dehradun,Dengue,63,20.6,72.3,10.8,2022,6
2022-06-09,Dehradun,Dengue,56,27.7,48.3,0.2,2022,6
2022-06-10,Dehradun,Dengue,55,14.5,60.1,3.6,2022,6
2022-06-11,Dehradun,Dengue,56,17.4,80.5,2.6,2022,6
2022-06-12,Dehradun,Dengue,64,20.7,57.7,7.4,2022,6
2022-06-13,Dehradun,Dengue,64,17.5,68.6,1.8,2022,6
2022-06-14,Dehradun,Dengue,63,19.6,71.3,8.3,2022,6
2022-06-15,Dehradun,Dengue,62,21.4,59.1,2.6,2022,6
2022-06-16,Dehradun,Dengue,58,21.2,66.1,15.4,2022,6
2022-06-17,Dehradun,Dengue,61,19.1,55.9,1.1,2022,6
2022-06-18,Dehradun,Dengue,54,20.2,57.1,9.0,2022,6
2022-06-19,Dehradun,Dengue,59,21.7,67.5,15.9,2022,6
2022-06-20,Dehradun,Dengue,54,21.5,61.5,5.1,2022,6
2022-06-21,Dehradun,Dengue,53,21.1,60.7,10.5,2022,6
2022-06-22,Dehradun,Dengue,52,21.8,56.5,8.3,2022,6
2022-06-23,Dehradun,Dengue,62,23.2,52.3,10.0,2022,6
2022-06-24,Dehradun,Dengue,63,24.3,59.3,3.2,2022,6
2022-06-25,Dehradun,Dengue,53,23.2,48.0,1.5,2022,6
2022-06-26,Dehradun,Dengue,58,19.2,61.1,0.7,2022,6
2022-06-27,Dehradun,Dengue,54,21.5,70.4,11.8,2022,6
2022-06-28,Dehradun,Dengue,58,21.8,65.8,1.9,2022,6
2022-06-29,Dehradun,Dengue,52,17.7,74.7,12.8,2022,6
2022-06-30,Dehradun,Dengue,68,19.7,61.3,3.4,2022,6
2022-07-01,Dehradun,Dengue,81,25.8,64.4,3.9,2022,7
2022-07-02,Dehradun,Dengue,80,19.9,82.6,12.0,2022,7
2022-07-03,Dehradun,Dengue,76,22.8,82.4,1.7,2022,7
2022-07-04,Dehradun,Dengue,68,18.0,70.5,45.5,2022,7
2022-07-05,Dehradun,Dengue,80,24.4,72.4,8.5,2022,7
2022-07-06,Dehradun,Dengue,72,20.1,61.1,5.3,2022,7
2022-07-07,Dehradun,Dengue,74,23.6,85.0,4.4,2022,7
2022-07-08,Dehradun,Dengue,80,25.3,63.3,5.8,2022,7
2022-07-09,Dehradun,Dengue,75,22.3,63.6,6.3,2022,7
2022-07-10,Dehradun,Dengue,77,25.0,60.1,2.0,2022,7
2022-07-11,Dehradun,Dengue,74,23.2,71.5,5.2,2022,7
2022-07-12,Dehradun,Dengue,73,28.8,62.4,34.4,2022,7
2022-07-13,Dehradun,Dengue,68,14.3,61.1,14.9,2022,7
2022-07-14,Dehradun,Dengue,76,23.9,71.8,22.6,2022,7
2022-07-15,Dehradun,Dengue,87,21.0,68.7,1.6,2022,7
2022-07-16,Dehradun,Dengue,67,23.8,80.5,8.9,2022,7
2022-07-17,Dehradun,Dengue,74,24.3,78.9,9.6,2022,7
2022-07-18,Dehradun,Dengue,68,21.2,78.2,9.7,2022,7
2022-07-19,Dehradun,Dengue,64,22.0,80.5,8.6,2022,7
2022-07-20,Dehradun,Dengue,75,21.5,55.5,3.9,2022,7
2022-07-21,Dehradun,Dengue,78,20.9,70.3,13.3,2022,7
2022-07-22,Dehradun,Dengue,70,20.2,74.1,12.3,2022,7
2022-07-23,Dehradun,Dengue,85,22.0,61.7,5.2,2022,7
2022-07-24,Dehradun,Dengue,79,26.4,65.1,1.8,2022,7
2022-07-25,Dehradun,Dengue,74,18.9,74.9,8.1,2022,7
2022-07-26,Dehradun,Dengue,70,20.9,63.3,1.0,2022,7
2022-07-27,Dehradun,Dengue,80,24.9,69.4,2.7,2022,7
2022-07-28,Dehradun,Dengue,78,20.3,69.7,16.8,2022,7
2022-07-29,Dehradun,Dengue,76,22.2,55.1,7.2,2022,7
2022-07-30,Dehradun,Dengue,81,23.2,76.8,2.2,2022,7
2022-07-31,Dehradun,Dengue,80,21.0,72.0,24.8,2022,7
2022-08-01,Dehradun,Dengue,80,17.0,81.4,15.5,2022,8
2022-08-02,Dehradun,Dengue,75,32.3,64.0,18.6,2022,8
2022-08-03,Dehradun,Dengue,79,24.8,69.5,15.9,2022,8
2022-08-04,Dehradun,Dengue,70,22.0,84.8,44.0,2022,8
2022-08-05,Dehradun,Dengue,80,22.0,69.0,0.3,2022,8
2022-08-06,Dehradun,Dengue,76,23.3,63.9,4.6,2022,8
2022-08-07,Dehradun,Dengue,71,26.8,61.2,27.5,2022,8
2022-08-08,Dehradun,Dengue,71,27.1,85.0,29.4,2022,8
2022-08-09,Dehradun,Dengue,73,21.4,58.4,6.8,2022,8
2022-08-10,Dehradun,Dengue,68,22.1,85.0,32.3,2022,8
2022-08-11,Dehradun,Dengue,76,25.6,66.5,23.9,2022,8
2022-08-12,Dehradun,Dengue,77,25.8,75.2,6.4,2022,8
2022-08-13,Dehradun,Dengue,73,27.0,63.2,10.5,2022,8
2022-08-14,Dehradun,Dengue,76,26.8,67.9,2.7,2022,8
2022-08-15,Dehradun,Dengue,75,23.1,67.9,10.7,2022,8
2022-08-16,Dehradun,Dengue,83,25.1,71.6,26.1,2022,8
2022-08-17,Dehradun,Dengue,67,29.4,77.0,50.0,2022,8
2022-08-18,Dehradun,Dengue,83,17.9,82.8,8.7,2022,8
2022-08-19,Dehradun,Dengue,71,27.1,66.7,13.7,2022,8
2022-08-20,Dehradun,Dengue,70,23.2,72.8,2.8,2022,8
2022-08-21,Dehradun,Dengue,71,21.7,54.5,4.1,2022,8
2022-08-22,Dehradun,Dengue,75,25.9,67.7,4.8,2022,8
2022-08-23,Dehradun,Dengue,82,20.8,58.0,50.0,2022,8
2022-08-24,Dehradun,Dengue,84,25.8,81.5,1.1,2022,8
2022-08-25,Dehradun,Dengue,78,26.0,73.4,14.2,2022,8
2022-08-26,Dehradun,Dengue,76,25.0,75.3,36.2,2022,8
2022-08-27,Dehradun,Dengue,74,25.5,77.6,18.2,2022,8
2022-08-28,Dehradun,Dengue,83,23.5,65.6,17.8,2022,8
2022-08-29,Dehradun,Dengue,77,23.4,63.7,50.0,2022,8
2022-08-30,Dehradun,Dengue,74,24.3,68.1,5.9,2022,8
2022-08-31,Dehradun,Dengue,76,27.1,75.8,7.8,2022,8
2022-09-01,Dehradun,Dengue,81,26.9,65.3,7.2,2022,9
2022-09-02,Dehradun,Dengue,71,22.7,74.3,17.8,2022,9
2022-09-03,Dehradun,Dengue,67,28.7,59.6,4.8,2022,9
2022-09-04,Dehradun,Dengue,87,30.6,66.3,1.3,2022,9
2022-09-05,Dehradun,Dengue,72,25.7,75.7,2.0,2022,9
2022-09-06,Dehradun,Dengue,80,26.0,56.7,4.2,2022,9
2022-09-07,Dehradun,Dengue,80,23.8,71.7,23.1,2022,9
2022-09-08,Dehradun,Dengue,77,22.5,65.5,11.0,2022,9
2022-09-09,Dehradun,Dengue,86,24.9,70.9,23.3,2022,9
2022-09-10,Dehradun,Dengue,73,26.7,64.1,8.3,2022,9
2022-09-11,Dehradun,Dengue,75,24.9,68.4,9.1,2022,9
2022-09-12,Dehradun,Dengue,71,21.6,68.6,7.5,2022,9
2022-09-13,Dehradun,Dengue,78,24.7,47.5,1.5,2022,9
2022-09-14,Dehradun,Dengue,74,24.7,57.9,10.5,2022,9
2022-09-15,Dehradun,Dengue,81,31.3,83.4,2.8,2022,9
2022-09-16,Dehradun,Dengue,74,26.6,70.3,9.1,2022,9
2022-09-17,Dehradun,Dengue,73,24.4,68.1,10.7,2022,9
2022-09-18,Dehradun,Dengue,81,24.9,80.9,31.5,2022,9
2022-09-19,Dehradun,Dengue,72,28.8,67.2,13.2,2022,9
2022-09-20,Dehradun,Dengue,78,26.2,64.1,3.8,2022,9
2022-09-21,Dehradun,Dengue,78,28.4,70.3,17.3,2022,9
2022-09-22,Dehradun,Dengue,71,24.2,77.9,48.0,2022,9
2022-09-23,Dehradun,Dengue,80,24.6,52.7,10.1,2022,9
2022-09-24,Dehradun,Dengue,78,26.2,63.3,2.6,2022,9
2022-09-25,Dehradun,Dengue,74,25.7,65.3,19.6,2022,9
2022-09-26,Dehradun,Dengue,78,22.0,68.3,14.2,2022,9
2022-09-27,Dehradun,Dengue,77,20.3,69.1,11.6,2022,9
2022-09-28,Dehradun,Dengue,82,27.0,70.1,36.6,2022,9
2022-09-29,Dehradun,Dengue,74,25.8,60.9,5.9,2022,9
2022-09-30,Dehradun,Dengue,70,26.3,69.1,2.8,2022,9
2022-10-01,Dehradun,Dengue,73,28.7,79.8,7.0,2022,10
2022-10-02,Dehradun,Dengue,72,29.0,72.7,6.0,2022,10
2022-10-03,Dehradun,Dengue,74,25.1,55.6,1.7,2022,10
2022-10-04,Dehradun,Dengue,84,25.7,68.9,9.9,2022,10
2022-10-05,Dehradun,Dengue,76,26.1,65.1,8.4,2022,10
2022-10-06,Dehradun,Dengue,72,26.7,75.0,2.9,2022,10
2022-10-07,Dehradun,Dengue,67,22.5,83.4,21.7,2022,10
2022-10-08,Dehradun,Dengue,74,22.4,85.0,1.6,2022,10
2022-10-09,Dehradun,Dengue,70,28.4,61.5,25.2,2022,10
2022-10-10,Dehradun,Dengue,80,28.2,62.8,7.2,2022,10
2022-10-11,Dehradun,Dengue,70,30.4,71.9,5.0,2022,10
2022-10-12,Dehradun,Dengue,74,23.2,72.1,5.6,2022,10
2022-10-13,Dehradun,Dengue,75,27.3,72.2,5.3,2022,10
2022-10-14,Dehradun,Dengue,77,30.3,72.3,17.7,2022,10
2022-10-15,Dehradun,Dengue,74,27.5,73.8,15.6,2022,10
2022-10-16,Dehradun,Dengue,69,29.9,76.0,12.5,2022,10
2022-10-17,Dehradun,Dengue,71,22.9,73.6,7.0,2022,10
2022-10-18,Dehradun,Dengue,70,25.5,67.2,11.8,2022,10
2022-10-19,Dehradun,Dengue,79,31.0,67.3,3.1,2022,10
2022-10-20,Dehradun,Dengue,83,25.9,79.3,3.9,2022,10
2022-10-21,Dehradun,Dengue,78,27.9,67.5,25.5,2022,10
2022-10-22,Dehradun,Dengue,72,30.4,60.3,9.7,2022,10
2022-10-23,Dehradun,Dengue,69,27.8,68.0,27.0,2022,10
2022-10-24,Dehradun,Dengue,73,33.1,67.8,7.1,2022,10
2022-10-25,Dehradun,Dengue,72,25.4,71.7,20.8,2022,10
2022-10-26,Dehradun,Dengue,81,25.6,78.6,7.6,2022,10
2022-10-27,Dehradun,Dengue,78,30.8,71.2,20.5,2022,10
2022-10-28,Dehradun,Dengue,76,22.7,56.0,6.1,2022,10
2022-10-29,Dehradun,Dengue,75,30.2,66.4,1.1,2022,10
2022-10-30,Dehradun,Dengue,70,30.7,63.4,25.2,2022,10
2022-10-31,Dehradun,Dengue,72,28.5,69.3,36.0,2022,10
2022-11-01,Dehradun,Dengue,62,24.3,59.8,16.3,2022,11
2022-11-02,Dehradun,Dengue,63,27.1,69.6,0.5,2022,11
2022-11-03,Dehradun,Dengue,60,31.6,53.4,3.7,2022,11
2022-11-04,Dehradun,Dengue,65,34.1,45.5,0.9,2022,11
2022-11-05,Dehradun,Dengue,57,27.9,66.1,0.5,2022,11
2022-11-06,Dehradun,Dengue,62,34.6,63.7,0.6,2022,11
2022-11-07,Dehradun,Dengue,51,30.2,65.6,6.8,2022,11
2022-11-08,Dehradun,Dengue,60,24.8,61.2,4.6,2022,11
2022-11-09,Dehradun,Dengue,58,30.1,65.3,9.8,2022,11
2022-11-10,Dehradun,Dengue,53,29.1,53.9,0.2,2022,11
2022-11-11,Dehradun,Dengue,56,30.6,70.3,19.3,2022,11
2022-11-12,Dehradun,Dengue,63,33.8,64.0,11.0,2022,11
2022-11-13,Dehradun,Dengue,54,30.4,58.0,0.7,2022,11
2022-11-14,Dehradun,Dengue,62,32.4,59.2,2.6,2022,11
2022-11-15,Dehradun,Dengue,58,29.5,56.6,12.0,2022,11
2022-11-16,Dehradun,Dengue,64,30.6,59.4,9.4,2022,11
2022-11-17,Dehradun,Dengue,56,28.4,52.7,7.5,2022,11
2022-11-18,Dehradun,Dengue,58,28.1,66.1,1.2,2022,11
2022-11-19,Dehradun,Dengue,57,28.0,55.7,0.4,2022,11
2022-11-20,Dehradun,Dengue,58,26.7,67.9,7.6,2022,11
2022-11-21,Dehradun,Dengue,57,24.4,63.2,3.2,2022,11
2022-11-22,Dehradun,Dengue,59,32.7,78.3,4.0,2022,11
2022-11-23,Dehradun,Dengue,65,28.6,60.7,1.5,2022,11
2022-11-24,Dehradun,Dengue,66,32.1,65.8,1.5,2022,11
2022-11-25,Dehradun,Dengue,50,25.2,73.1,10.6,2022,11
2022-11-26,Dehradun,Dengue,69,36.4,63.9,2.3,2022,11
2022-11-27,Dehradun,Dengue,52,26.9,62.1,0.5,2022,11
2022-11-28,Dehradun,Dengue,58,30.2,56.3,0.5,2022,11
2022-11-29,Dehradun,Dengue,57,29.5,74.5,0.7,2022,11
2022-11-30,Dehradun,Dengue,52,30.3,59.4,7.6,2022,11
2022-12-01,Dehradun,Dengue,48,32.3,49.7,8.1,2022,12
2022-12-02,Dehradun,Dengue,36,33.2,54.4,3.1,2022,12
2022-12-03,Dehradun,Dengue,40,32.0,67.4,6.0,2022,12
2022-12-04,Dehradun,Dengue,37,35.9,50.5,1.4,2022,12
2022-12-05,Dehradun,Dengue,49,29.4,61.5,6.6,2022,12
2022-12-06,Dehradun,Dengue,48,28.7,63.2,12.7,2022,12
2022-12-07,Dehradun,Dengue,51,33.4,61.9,9.9,2022,12
2022-12-08,Dehradun,Dengue,44,27.7,57.1,8.9,2022,12
2022-12-09,Dehradun,Dengue,50,26.0,40.3,4.8,2022,12
2022-12-10,Dehradun,Dengue,40,35.6,44.9,7.3,2022,12
2022-12-11,Dehradun,Dengue,43,27.7,67.7,0.5,2022,12
2022-12-12,Dehradun,Dengue,53,31.6,51.6,4.0,2022,12
2022-12-13,Dehradun,Dengue,42,32.5,60.9,0.8,2022,12
2022-12-14,Dehradun,Dengue,46,29.3,65.0,1.2,2022,12
2022-12-15,Dehradun,Dengue,46,31.8,62.5,4.3,2022,12
2022-12-16,Dehradun,Dengue,39,32.6,58.9,9.3,2022,12
2022-12-17,Dehradun,Dengue,38,28.4,50.9,13.4,2022,12
2022-12-18,Dehradun,Dengue,46,33.6,61.2,1.7,2022,12
2022-12-19,Dehradun,Dengue,39,30.0,57.5,3.4,2022,12
2022-12-20,Dehradun,Dengue,43,29.4,67.2,3.2,2022,12
2022-12-21,Dehradun,Dengue,46,31.9,63.0,4.1,2022,12
2022-12-22,Dehradun,Dengue,45,27.2,59.5,9.4,2022,12
2022-12-23,Dehradun,Dengue,42,33.2,61.9,5.3,2022,12
2022-12-24,Dehradun,Dengue,43,28.0,58.5,6.5,2022,12
2022-12-25,Dehradun,Dengue,44,28.2,47.8,1.0,2022,12
2022-12-26,Dehradun,Dengue,48,34.0,59.6,3.2,2022,12
2022-12-27,Dehradun,Dengue,46,34.6,60.4,5.6,2022,12
2022-12-28,Dehradun,Dengue,44,29.2,59.9,11.3,2022,12
2022-12-29,Dehradun,Dengue,47,27.1,71.3,5.5,2022,12
2022-12-30,Dehradun,Dengue,40,29.6,51.1,8.2,2022,12
2022-12-31,Dehradun,Dengue,47,33.6,62.6,26.8,2022,12
2023-01-01,Dehradun,Dengue,35,12.2,55.4,0.4,2023,1
2023-01-02,Dehradun,Dengue,26,18.7,59.1,16.9,2023,1
2023-01-03,Dehradun,Dengue,30,17.0,61.9,24.0,2023,1
2023-01-04,Dehradun,Dengue,33,10.3,54.7,4.7,2023,1
2023-01-05,Dehradun,Dengue,31,10.9,74.9,1.6,2023,1
2023-01-06,Dehradun,Dengue,30,14.0,73.2,0.9,2023,1
2023-01-07,Dehradun,Dengue,33,10.1,44.0,2.9,2023,1
2023-01-08,Dehradun,Dengue,25,16.1,72.9,3.0,2023,1
2023-01-09,Dehradun,Dengue,27,10.5,50.6,4.1,2023,1
2023-01-10,Dehradun,Dengue,24,7.4,45.5,2.7,2023,1
2023-01-11,Dehradun,Dengue,31,15.5,58.6,6.7,2023,1
2023-01-12,Dehradun,Dengue,27,9.4,52.0,0.5,2023,1
2023-01-13,Dehradun,Dengue,28,17.8,64.1,1.5,2023,1
2023-01-14,Dehradun,Dengue,26,10.4,70.0,2.7,2023,1
2023-01-15,Dehradun,Dengue,24,11.3,59.4,6.8,2023,1
2023-01-16,Dehradun,Dengue,22,13.0,64.0,1.6,2023,1
2023-01-17,Dehradun,Dengue,39,12.7,61.6,0.5,2023,1
2023-01-18,Dehradun,Dengue,24,14.8,58.7,0.0,2023,1
2023-01-19,Dehradun,Dengue,34,12.1,60.6,1.6,2023,1
2023-01-20,Dehradun,Dengue,31,11.9,65.1,7.6,2023,1
2023-01-21,Dehradun,Dengue,17,8.3,61.7,14.6,2023,1
2023-01-22,Dehradun,Dengue,27,14.5,53.3,1.5,2023,1
2023-01-23,Dehradun,Dengue,29,15.9,44.5,4.1,2023,1
2023-01-24,Dehradun,Dengue,25,10.2,52.4,2.0,2023,1
2023-01-25,Dehradun,Dengue,22,13.0,57.9,2.9,2023,1
2023-01-26,Dehradun,Dengue,32,16.9,64.7,3.8,2023,1
2023-01-27,Dehradun,Dengue,28,11.6,70.9,1.3,2023,1
2023-01-28,Dehradun,Dengue,32,20.4,60.7,1.3,2023,1
2023-01-29,Dehradun,Dengue,30,16.8,50.0,1.1,2023,1
2023-01-30,Dehradun,Dengue,30,18.3,62.2,4.4,2023,1
2023-01-31,Dehradun,Dengue,30,13.7,51.1,9.1,2023,1
2023-02-01,Dehradun,Dengue,23,19.6,64.6,1.4,2023,2
2023-02-02,Dehradun,Dengue,32,13.9,61.4,2.3,2023,2
2023-02-03,Dehradun,Dengue,40,13.2,56.0,0.5,2023,2
2023-02-04,Dehradun,Dengue,37,17.3,60.4,7.4,2023,2
2023-02-05,Dehradun,Dengue,19,13.1,67.8,0.5,2023,2
2023-02-06,Dehradun,Dengue,33,13.0,51.4,1.1,2023,2
2023-02-07,Dehradun,Dengue,24,18.0,52.4,3.1,2023,2
2023-02-08,Dehradun,Dengue,32,11.4,60.9,0.4,2023,2
2023-02-09,Dehradun,Dengue,29,13.8,67.0,8.8,2023,2
2023-02-10,Dehradun,Dengue,30,17.4,56.2,0.9,2023,2
2023-02-11,Dehradun,Dengue,29,17.0,68.3,0.3,2023,2
2023-02-12,Dehradun,Dengue,23,17.7,49.9,1.6,2023,2
2023-02-13,Dehradun,Dengue,28,14.3,71.4,1.9,2023,2
2023-02-14,Dehradun,Dengue,20,16.2,51.1,5.5,2023,2
2023-02-15,Dehradun,Dengue,28,17.6,54.7,3.3,2023,2
2023-02-16,Dehradun,Dengue,30,19.0,59.5,17.4,2023,2
2023-02-17,Dehradun,Dengue,28,17.0,60.7,6.4,2023,2
2023-02-18,Dehradun,Dengue,32,15.1,70.9,10.1,2023,2
2023-02-19,Dehradun,Dengue,30,17.4,64.5,2.9,2023,2
2023-02-20,Dehradun,Dengue,26,16.2,63.0,6.4,2023,2
2023-02-21,Dehradun,Dengue,25,14.1,54.1,3.1,2023,2
2023-02-22,Dehradun,Dengue,28,16.8,59.7,1.5,2023,2
2023-02-23,Dehradun,Dengue,21,16.5,69.6,4.9,2023,2
2023-02-24,Dehradun,Dengue,27,19.0,53.4,5.9,2023,2
2023-02-25,Dehradun,Dengue,26,14.0,63.8,9.0,2023,2
2023-02-26,Dehradun,Dengue,23,13.7,56.6,0.1,2023,2
2023-02-27,Dehradun,Dengue,25,12.0,55.6,1.2,2023,2
2023-02-28,Dehradun,Dengue,27,14.9,71.6,1.3,2023,2
2023-03-01,Dehradun,Dengue,35,16.0,64.1,1.9,2023,3
2023-03-02,Dehradun,Dengue,25,19.0,60.1,7.0,2023,3
2023-03-03,Dehradun,Dengue,22,16.9,51.6,4.4,2023,3
2023-03-04,Dehradun,Dengue,31,12.9,64.5,0.3,2023,3
2023-03-05,Dehradun,Dengue,23,18.1,69.1,0.6,2023,3
2023-03-06,Dehradun,Dengue,26,16.2,66.2,5.7,2023,3
2023-03-07,Dehradun,Dengue,24,18.1,52.9,3.4,2023,3
2023-03-08,Dehradun,Dengue,26,22.0,70.1,2.5,2023,3
2023-03-09,Dehradun,Dengue,21,15.7,70.5,3.9,2023,3
2023-03-10,Dehradun,Dengue,28,15.9,71.9,2.6,2023,3
2023-03-11,Dehradun,Dengue,31,15.4,66.8,3.1,2023,3
2023-03-12,Dehradun,Dengue,19,16.5,57.0,1.8,2023,3
2023-03-13,Dehradun,Dengue,31,16.3,68.2,4.1,2023,3
